32.0 3.0 1
32.0 4.0 1
32.0 5.0 1
32.0 6.0 1
32.0 7.0 1
64.0 3.0 0.4 
64.0 4.0 1
64.0 5.0 1
64.0 6.0 1
64.0 7.0 1
128.0 3.0 0
128.0 4.0 1
128.0 5.0 1
128.0 6.0 1
128.0 7.0 1
256.0 3.0 0
256.0 4.0 0
256.0 5.0 1
256.0 6.0 1
256.0 7.0 1
512.0 3.0 0
512.0 4.0 0
512.0 5.0 0
512.0 6.0 1
512.0 7.0 1
